rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay,delay
554623,394311,mobile,ended,-57.0,,,Early,early
554626,404923,mobile,ended,-4.0,,,Early,early
554663,311818,mobile,canceled,,,,NaN,early
554676,353274,mobile,ended,-8.0,,,Early,early
554960,311437,mobile,ended,-12.0,,,Early,early
554997,367627,mobile,ended,,,,NaN,early
555040,354494,mobile,ended,37.0,,,30 < Late < 45,late
555460,413056,mobile,ended,-67.0,,,Early,early
555611,245767,mobile,ended,21.0,,,15 < Late < 30,late
555684,413553,mobile,ended,-188.0,,,Early,early
555767,366985,mobile,ended,286.0,,,Late > 120,late
555772,242223,mobile,ended,-351.0,,,Early,early
555902,363386,mobile,ended,131.0,,,Late > 120,late
549245,194197,mobile,ended,-293.0,,,Early,early
549271,357639,mobile,ended,-55.0,,,Early,early
549418,370555,mobile,ended,19.0,,,15 < Late < 30,late
549451,410795,mobile,ended,12.0,,,Late < 15,late
549492,391882,connect,ended,-171.0,,,Early,early
549518,375553,mobile,ended,-86.0,,,Early,early
549552,394259,mobile,ended,-146.0,,,Early,early
549563,390773,mobile,ended,0.0,,,Late < 15,early
549582,403525,mobile,ended,-24.0,,,Early,early
549676,370045,mobile,ended,,,,NaN,early
549683,369200,connect,canceled,,,,NaN,early
549722,228776,mobile,ended,49.0,,,45 < Late < 60,late
549881,404654,mobile,ended,1.0,,,Late < 15,late
549930,385243,mobile,ended,11.0,,,Late < 15,late
549952,408467,mobile,ended,17.0,,,15 < Late < 30,late
549964,367452,mobile,canceled,,,,NaN,early
549968,377004,mobile,ended,52.0,550088.0,30.0,45 < Late < 60,late
550023,375958,mobile,ended,128.0,,,Late > 120,late
550068,408400,mobile,canceled,,,,NaN,early
550111,370771,mobile,ended,984.0,,,Late > 120,late
550112,272807,mobile,canceled,,,,NaN,early
550227,407426,mobile,ended,,,,NaN,early
550240,407865,mobile,ended,15.0,550984.0,120.0,15 < Late < 30,late
550327,268915,mobile,canceled,,,,NaN,early
550344,390729,mobile,ended,-139.0,,,Early,early
550452,406293,mobile,ended,11.0,,,Late < 15,late
550508,267547,mobile,ended,36.0,,,30 < Late < 45,late
550535,284065,mobile,ended,,,,NaN,early
550545,314456,connect,ended,-38.0,,,Early,early
550866,248985,mobile,canceled,,,,NaN,early
550956,392548,mobile,ended,146.0,,,Late > 120,late
550958,276488,mobile,ended,1747.0,,,Late > 120,late
550977,284152,mobile,ended,466.0,,,Late > 120,late
550994,303309,connect,ended,31.0,549854.0,720.0,30 < Late < 45,late
551201,390626,mobile,ended,,,,NaN,early
551241,388132,mobile,ended,,,,NaN,early
551289,395950,mobile,ended,67.0,,,60 < Late < 90,late
551319,381770,mobile,ended,119.0,,,90 < Late < 120,late
551321,410089,mobile,ended,77.0,,,60 < Late < 90,late
551541,337266,connect,canceled,,,,NaN,early
551565,356673,mobile,ended,176.0,548460.0,60.0,Late > 120,late
551582,399837,mobile,ended,59.0,,,45 < Late < 60,late
551593,335276,connect,ended,194.0,,,Late > 120,late
551601,291932,connect,ended,-44.0,,,Early,early
551667,350149,mobile,ended,272.0,555318.0,150.0,Late > 120,late
551781,359365,mobile,ended,43.0,,,30 < Late < 45,late
551799,371981,mobile,ended,,,,NaN,early
551849,326263,mobile,ended,-48.0,,,Early,early
551877,406784,mobile,canceled,,,,NaN,early
551898,374740,mobile,canceled,,,,NaN,early
551980,329356,mobile,ended,,,,NaN,early
551989,404496,mobile,ended,-72.0,,,Early,early
552075,364038,mobile,ended,0.0,514557.0,30.0,Late < 15,early
552108,323762,mobile,ended,-6.0,,,Early,early
552116,363280,mobile,ended,4.0,519547.0,540.0,Late < 15,late
552122,374486,mobile,ended,0.0,,,Late < 15,early
552264,376491,connect,ended,-15.0,551892.0,30.0,Early,early
552392,349171,connect,ended,46.0,,,45 < Late < 60,late
552572,291235,mobile,ended,428.0,,,Late > 120,late
552587,339146,mobile,ended,152.0,,,Late > 120,late
552598,376840,connect,ended,10.0,549549.0,540.0,Late < 15,late
552739,232763,connect,canceled,,,,NaN,early
552749,326578,mobile,ended,18.0,,,15 < Late < 30,late
552849,178730,mobile,ended,-28.0,,,Early,early
552854,342645,connect,canceled,,,,NaN,early
552864,213366,mobile,ended,25.0,,,15 < Late < 30,late
552957,339475,mobile,ended,45.0,,,45 < Late < 60,late
553158,376626,mobile,ended,-93.0,,,Early,early
553198,296227,mobile,ended,252.0,,,Late > 120,late
553308,368432,mobile,ended,-133.0,562021.0,630.0,Early,early
553395,339442,mobile,ended,-16.0,,,Early,early
553499,251312,mobile,canceled,,,,NaN,early
553577,381000,mobile,ended,-25.0,,,Early,early
553817,371672,mobile,ended,352.0,,,Late > 120,late
553949,409411,mobile,canceled,,,,NaN,early
553998,406967,mobile,ended,,,,NaN,early
554003,365529,mobile,ended,158.0,,,Late > 120,late
554051,409238,mobile,ended,128.0,,,Late > 120,late
554174,312622,mobile,ended,11.0,554035.0,60.0,Late < 15,late
554177,186958,mobile,ended,-40.0,,,Early,early
554183,362187,connect,ended,-426.0,556500.0,180.0,Early,early
554235,394801,mobile,ended,7.0,559412.0,30.0,Late < 15,late
554288,411865,mobile,ended,5.0,,,Late < 15,late
554386,320438,mobile,canceled,,,,NaN,early
554549,319910,mobile,ended,,,,NaN,early
554555,390541,mobile,ended,-17.0,,,Early,early
554638,343596,mobile,ended,-15.0,,,Early,early
554905,314687,mobile,ended,-28.0,552745.0,60.0,Early,early
554976,410779,mobile,ended,-43.0,,,Early,early
554986,385919,connect,ended,49.0,,,45 < Late < 60,late
554994,391519,connect,canceled,,556870.0,660.0,NaN,early
554995,305816,connect,ended,-206.0,,,Early,early
555048,380128,mobile,ended,4.0,,,Late < 15,late
555122,390927,connect,ended,,,,NaN,early
555193,339475,mobile,ended,16.0,,,15 < Late < 30,late
555208,302561,connect,canceled,,,,NaN,early
555289,392142,mobile,ended,63.0,,,60 < Late < 90,late
555304,268787,mobile,ended,-15.0,,,Early,early
555426,387753,connect,canceled,,,,NaN,early
555453,344993,mobile,ended,-7.0,,,Early,early
555484,392368,connect,canceled,,,,NaN,early
555537,202057,mobile,ended,11.0,,,Late < 15,late
555636,209492,mobile,ended,21.0,,,15 < Late < 30,late
555688,284574,mobile,ended,62.0,,,60 < Late < 90,late
555746,350023,mobile,ended,49.0,,,45 < Late < 60,late
555853,190059,mobile,canceled,,,,NaN,early
556093,396346,mobile,ended,125.0,,,Late > 120,late
556109,385303,connect,ended,-13.0,,,Early,early
556245,410560,mobile,ended,12.0,,,Late < 15,late
556315,340014,connect,ended,-9.0,,,Early,early
548368,402566,mobile,ended,-48.0,,,Early,early
548402,313666,mobile,ended,743.0,,,Late > 120,late
548408,376086,mobile,ended,-58.0,,,Early,early
548469,372549,mobile,ended,55.0,,,45 < Late < 60,late
548548,371493,mobile,canceled,,,,NaN,early
548563,346672,mobile,ended,91.0,,,90 < Late < 120,late
548644,351787,mobile,ended,-20.0,,,Early,early
548831,382029,mobile,ended,39.0,,,30 < Late < 45,late
548836,164960,connect,ended,41.0,,,30 < Late < 45,late
548878,393281,mobile,ended,,,,NaN,early
548892,408363,mobile,canceled,,,,NaN,early
548940,369833,mobile,ended,241.0,,,Late > 120,late
548994,285425,mobile,ended,-56.0,,,Early,early
548997,406413,mobile,ended,-57.0,,,Early,early
549168,305489,mobile,ended,84.0,,,60 < Late < 90,late
549481,227104,mobile,ended,-203.0,,,Early,early
549531,408105,mobile,ended,,,,NaN,early
549565,390692,mobile,ended,78.0,530304.0,0.0,60 < Late < 90,late
549604,402420,mobile,canceled,,,,NaN,early
549628,401387,mobile,ended,-30.0,,,Early,early
549748,276276,mobile,canceled,,,,NaN,early
549750,341441,mobile,ended,-127.0,,,Early,early
549810,411731,mobile,ended,70.0,,,60 < Late < 90,late
549943,403313,mobile,ended,,539950.0,0.0,NaN,early
549982,275856,mobile,ended,754.0,,,Late > 120,late
550007,390702,connect,ended,-44.0,,,Early,early
550013,399219,mobile,ended,,,,NaN,early
550045,159536,mobile,ended,48.0,,,45 < Late < 60,late
550265,402405,mobile,ended,16.0,,,15 < Late < 30,late
550305,293464,mobile,ended,-60.0,,,Early,early
550331,402803,mobile,ended,13.0,,,Late < 15,late
550478,404192,mobile,ended,681.0,,,Late > 120,late
550632,308073,connect,ended,,548622.0,720.0,NaN,early
550637,392169,mobile,ended,18.0,,,15 < Late < 30,late
550860,408927,mobile,canceled,,,,NaN,early
550959,404820,mobile,ended,36.0,,,30 < Late < 45,late
550974,412590,mobile,ended,19.0,,,15 < Late < 30,late
551007,399718,mobile,ended,2.0,,,Late < 15,late
551099,216576,connect,ended,-85.0,,,Early,early
551113,289199,connect,canceled,,,,NaN,early
551117,180687,mobile,ended,-91.0,,,Early,early
551141,372115,mobile,ended,24.0,550285.0,660.0,15 < Late < 30,late
551237,307068,mobile,ended,191.0,,,Late > 120,late
551239,351660,connect,canceled,,,,NaN,early
551340,384193,connect,ended,-124.0,,,Early,early
551354,380813,mobile,ended,14.0,,,Late < 15,late
551413,267735,mobile,ended,43.0,,,30 < Late < 45,late
551637,410133,mobile,ended,498.0,,,Late > 120,late
551817,383110,connect,ended,191.0,,,Late > 120,late
551855,314220,mobile,ended,70.0,,,60 < Late < 90,late
551883,410048,mobile,ended,,,,NaN,early
551925,336629,mobile,ended,-21.0,550453.0,0.0,Early,early
551939,346697,mobile,ended,,,,NaN,early
551988,228703,connect,ended,63.0,,,60 < Late < 90,late
551997,398886,mobile,ended,205.0,550567.0,60.0,Late > 120,late
552005,341431,mobile,ended,-88.0,,,Early,early
552217,305535,mobile,ended,35.0,,,30 < Late < 45,late
552227,300251,mobile,canceled,,,,NaN,early
552303,354138,mobile,ended,-11.0,566927.0,570.0,Early,early
552331,255883,mobile,canceled,,,,NaN,early
552405,294189,mobile,canceled,,,,NaN,early
552450,216148,connect,canceled,,,,NaN,early
552487,212965,connect,ended,,,,NaN,early
552564,276502,mobile,ended,,,,NaN,early
552979,385148,mobile,ended,94.0,,,90 < Late < 120,late
552982,348125,mobile,ended,-71.0,,,Early,early
553024,283001,mobile,ended,0.0,,,Late < 15,early
553143,393628,mobile,ended,-68.0,,,Early,early
553237,383225,mobile,ended,-50.0,,,Early,early
553427,314220,mobile,ended,45.0,,,45 < Late < 60,late
553481,319463,mobile,ended,,,,NaN,early
553523,412539,mobile,ended,1489.0,552169.0,480.0,Late > 120,late
553599,382444,mobile,ended,0.0,,,Late < 15,early
553669,375834,mobile,ended,2.0,,,Late < 15,late
553781,360880,mobile,ended,-1.0,,,Early,early
553890,317387,mobile,ended,278.0,,,Late > 120,late
534025,391338,mobile,ended,-2.0,,,Early,early
534394,360460,connect,canceled,,,,NaN,early
534812,307695,mobile,ended,,,,NaN,early
534854,383144,connect,ended,-44.0,,,Early,early
534864,408444,mobile,ended,-32.0,,,Early,early
534883,352352,mobile,ended,9.0,,,Late < 15,late
534918,360880,mobile,ended,-27.0,,,Early,early
534933,297275,mobile,ended,,,,NaN,early
534983,341119,connect,ended,157.0,,,Late > 120,late
535083,384607,mobile,ended,-102.0,,,Early,early
535167,248091,mobile,ended,-428.0,,,Early,early
535380,380801,mobile,ended,-15.0,,,Early,early
535383,405828,mobile,canceled,,,,NaN,early
535406,403552,mobile,ended,-127.0,,,Early,early
535641,360902,mobile,ended,,,,NaN,early
535839,373249,mobile,ended,21.0,,,15 < Late < 30,late
535866,244103,mobile,ended,2.0,,,Late < 15,late
536057,373685,connect,ended,-49.0,,,Early,early
536165,381092,mobile,ended,,,,NaN,early
536180,394692,mobile,ended,-9.0,,,Early,early
536255,406902,mobile,ended,74.0,,,60 < Late < 90,late
536264,391748,mobile,ended,-98.0,,,Early,early
536325,344091,mobile,ended,-23.0,,,Early,early
536426,290127,mobile,ended,33.0,,,30 < Late < 45,late
536428,289199,connect,ended,-48.0,,,Early,early
536638,394292,mobile,ended,51.0,,,45 < Late < 60,late
536665,338847,mobile,ended,90.0,,,90 < Late < 120,late
536724,358978,connect,canceled,,,,NaN,early
536772,385008,connect,ended,-13.0,,,Early,early
536892,366164,connect,ended,17.0,,,15 < Late < 30,late
536989,310976,mobile,ended,320.0,,,Late > 120,late
537016,408144,mobile,ended,98.0,,,90 < Late < 120,late
537071,192179,connect,canceled,,,,NaN,early
552734,390590,connect,canceled,,,,NaN,early
552776,290654,mobile,ended,119.0,,,90 < Late < 120,late
552787,378754,connect,canceled,,549036.0,0.0,NaN,early
552807,367632,connect,ended,-205.0,,,Early,early
552812,289383,mobile,ended,-48.0,,,Early,early
552942,408289,mobile,ended,461.0,,,Late > 120,late
553035,285452,connect,ended,0.0,,,Late < 15,early
553167,292319,connect,ended,-43.0,,,Early,early
553236,389785,connect,ended,222.0,,,Late > 120,late
553282,173061,connect,canceled,,,,NaN,early
553296,366113,mobile,ended,-75.0,,,Early,early
553336,378270,mobile,ended,-197.0,,,Early,early
553382,408408,mobile,ended,-416.0,,,Early,early
553430,393935,mobile,ended,-72.0,,,Early,early
553498,338617,mobile,ended,93.0,,,90 < Late < 120,late
553502,217076,mobile,ended,-213.0,,,Early,early
553602,390927,connect,ended,69.0,,,60 < Late < 90,late
553630,406525,mobile,ended,-20.0,,,Early,early
553638,379316,mobile,ended,225.0,,,Late > 120,late
553646,274001,mobile,ended,7.0,539712.0,120.0,Late < 15,late
553653,354667,mobile,ended,-5.0,,,Early,early
553720,402988,connect,ended,51.0,,,45 < Late < 60,late
553778,206019,mobile,ended,378.0,,,Late > 120,late
553786,397622,mobile,ended,,,,NaN,early
553868,310553,connect,ended,1.0,,,Late < 15,late
553902,324640,mobile,ended,-128.0,,,Early,early
554009,362692,mobile,ended,258.0,,,Late > 120,late
554039,345445,connect,ended,-139.0,,,Early,early
554090,321310,connect,ended,-338.0,,,Early,early
554188,372468,mobile,ended,20.0,,,15 < Late < 30,late
554256,382507,mobile,ended,-332.0,,,Early,early
554277,306370,mobile,ended,,,,NaN,early
554281,404201,mobile,ended,-2.0,,,Early,early
554311,334924,mobile,ended,-17.0,,,Early,early
554429,383752,mobile,canceled,,,,NaN,early
554462,275810,mobile,ended,535.0,,,Late > 120,late
554471,382444,mobile,ended,2.0,,,Late < 15,late
554559,383720,connect,ended,19.0,,,15 < Late < 30,late
554594,294230,mobile,canceled,,,,NaN,early
554631,381753,mobile,ended,30.0,,,30 < Late < 45,late
554634,201686,mobile,ended,,,,NaN,early
554675,314912,mobile,ended,154.0,,,Late > 120,late
554715,411694,mobile,ended,-41.0,,,Early,early
554834,403695,mobile,ended,252.0,,,Late > 120,late
554883,263907,mobile,ended,24.0,,,15 < Late < 30,late
554908,402887,mobile,ended,45.0,,,45 < Late < 60,late
554931,391891,connect,ended,-40.0,,,Early,early
555136,375889,connect,ended,125.0,,,Late > 120,late
555143,320834,connect,ended,25.0,564613.0,120.0,15 < Late < 30,late
555147,397257,mobile,ended,91.0,,,90 < Late < 120,late
555258,229646,mobile,ended,79.0,550583.0,450.0,60 < Late < 90,late
555306,412093,mobile,ended,-337.0,,,Early,early
555358,349655,mobile,ended,38.0,,,30 < Late < 45,late
555538,410949,mobile,ended,,,,NaN,early
555597,387602,connect,ended,-13.0,,,Early,early
555623,366524,mobile,ended,-1.0,,,Early,early
555641,368724,mobile,ended,24.0,565544.0,60.0,15 < Late < 30,late
555742,395385,mobile,ended,-25.0,,,Early,early
555752,301301,connect,ended,119.0,,,90 < Late < 120,late
555856,402562,connect,canceled,,,,NaN,early
555867,413242,mobile,ended,-49.0,,,Early,early
555909,403735,mobile,canceled,,,,NaN,early
556006,378003,connect,canceled,,,,NaN,early
556095,350244,mobile,ended,221.0,,,Late > 120,late
556228,395385,mobile,ended,1.0,,,Late < 15,late
556237,269977,mobile,ended,-100.0,,,Early,early
556279,342465,mobile,ended,1397.0,,,Late > 120,late
556322,198801,mobile,ended,292.0,,,Late > 120,late
556338,332904,mobile,ended,3.0,,,Late < 15,late
556500,362187,connect,ended,15.0,555592.0,60.0,15 < Late < 30,late
556510,384302,mobile,ended,8.0,,,Late < 15,late
556529,337750,mobile,ended,-14.0,,,Early,early
556612,366164,connect,ended,-10.0,,,Early,early
556654,298516,connect,ended,-402.0,,,Early,early
556731,412102,mobile,ended,-25.0,,,Early,early
556746,173202,mobile,ended,11.0,,,Late < 15,late
556841,371828,mobile,ended,229.0,,,Late > 120,late
556876,396130,mobile,ended,30.0,,,30 < Late < 45,late
556914,413753,mobile,ended,,,,NaN,early
556937,268496,mobile,canceled,,,,NaN,early
556947,308781,mobile,ended,-13.0,,,Early,early
557053,402989,connect,ended,-95.0,,,Early,early
557081,385295,mobile,ended,-38.0,,,Early,early
557161,321273,mobile,canceled,,,,NaN,early
557231,397728,mobile,ended,64.0,,,60 < Late < 90,late
557294,342719,mobile,ended,76.0,,,60 < Late < 90,late
557325,311322,mobile,ended,15.0,,,15 < Late < 30,late
557389,348265,mobile,ended,,,,NaN,early
557517,413643,mobile,ended,-215.0,,,Early,early
557529,369447,connect,ended,-25.0,,,Early,early
557570,377071,mobile,ended,33.0,,,30 < Late < 45,late
557663,348082,mobile,ended,142.0,,,Late > 120,late
557709,404542,mobile,canceled,,555077.0,180.0,NaN,early
557755,398114,mobile,ended,293.0,,,Late > 120,late
557791,312348,mobile,ended,43.0,,,30 < Late < 45,late
557820,384888,mobile,ended,-285.0,,,Early,early
557840,383065,mobile,canceled,,,,NaN,early
557865,406224,mobile,ended,3596.0,,,Late > 120,late
557928,383344,connect,ended,,540817.0,60.0,NaN,early
557950,372109,mobile,ended,44.0,,,30 < Late < 45,late
558068,357530,connect,ended,-81.0,,,Early,early
558145,385006,connect,ended,-89.0,,,Early,early
558241,308906,mobile,ended,-247.0,,,Early,early
558249,327344,mobile,ended,,,,NaN,early
558269,411997,mobile,ended,14.0,,,Late < 15,late
558289,405597,mobile,ended,944.0,,,Late > 120,late
558317,380069,mobile,ended,,561985.0,0.0,NaN,early
558388,333476,mobile,canceled,,,,NaN,early
558406,413167,mobile,ended,661.0,,,Late > 120,late
555959,400004,mobile,canceled,,,,NaN,early
555990,375318,mobile,ended,251.0,,,Late > 120,late
556033,290847,mobile,ended,358.0,,,Late > 120,late
556054,374698,mobile,ended,3.0,,,Late < 15,late
556087,265917,mobile,ended,36.0,,,30 < Late < 45,late
556116,383997,mobile,ended,-99.0,,,Early,early
556220,388585,mobile,ended,4.0,,,Late < 15,late
556280,289901,connect,ended,-85.0,,,Early,early
556319,383462,connect,ended,55.0,558174.0,660.0,45 < Late < 60,late
556536,319713,mobile,ended,5.0,,,Late < 15,late
556686,291355,mobile,ended,-117.0,,,Early,early
556825,404130,connect,ended,-7.0,551494.0,720.0,Early,early
556905,296338,connect,canceled,,,,NaN,early
556921,399541,mobile,canceled,,,,NaN,early
556963,331519,mobile,ended,,,,NaN,early
557039,341505,mobile,ended,-26.0,,,Early,early
557257,413463,mobile,ended,39.0,,,30 < Late < 45,late
557264,371214,connect,ended,-2.0,,,Early,early
557291,407397,mobile,ended,-29.0,,,Early,early
557427,403563,connect,ended,-98.0,,,Early,early
557585,368506,mobile,ended,126.0,,,Late > 120,late
557619,320438,mobile,ended,17.0,556077.0,150.0,15 < Late < 30,late
557710,360981,mobile,ended,-23.0,,,Early,early
557792,374740,mobile,ended,63.0,,,60 < Late < 90,late
557805,373024,mobile,ended,-126.0,,,Early,early
557814,229540,mobile,canceled,,,,NaN,early
557914,256528,mobile,ended,-531.0,,,Early,early
557958,407524,mobile,ended,-62.0,,,Early,early
558079,413968,mobile,ended,,,,NaN,early
558193,369247,mobile,ended,-414.0,,,Early,early
558206,401871,connect,ended,-77.0,,,Early,early
558213,209547,mobile,canceled,,,,NaN,early
558258,357530,connect,ended,2.0,557097.0,690.0,Late < 15,late
558265,407249,mobile,ended,29.0,,,15 < Late < 30,late
558282,396495,mobile,canceled,,,,NaN,early
558364,414421,mobile,ended,11.0,,,Late < 15,late
558457,279908,mobile,ended,372.0,,,Late > 120,late
558477,348412,mobile,ended,167.0,,,Late > 120,late
558530,383949,mobile,ended,37.0,,,30 < Late < 45,late
558714,409868,mobile,ended,,,,NaN,early
558722,277669,mobile,ended,-16.0,,,Early,early
558769,401399,mobile,ended,-26.0,,,Early,early
558774,391334,mobile,ended,-140.0,,,Early,early
558824,270740,mobile,ended,1261.0,,,Late > 120,late
558886,283314,mobile,canceled,,,,NaN,early
